#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len	
chr22	29900000	30000000	0.513620	0.486380	27213	24429	24209	24149	0	0	100000
chr22	30000000	30100000	0.538950	0.461050	25651	22574	23531	28244	0	0	100000
chr22	30100000	30200000	0.460230	0.539770	23660	27065	26912	22363	0	0	100000
chr22	30200000	30300000	0.549790	0.450210	26500	22238	22783	28479	0	0	100000
chr22	30300000	30400000	0.607760	0.392240	27119	18976	20248	33657	0	0	100000
chr22	30400000	30500000	0.565570	0.434430	28579	21301	22142	27978	0	0	100000
chr22	30500000	30600000	0.611280	0.388720	28931	20070	18802	32197	0	0	100000
chr22	30600000	30700000	0.450540	0.549460	23680	27322	27624	21374	0	0	100000
chr22	30700000	30800000	0.478950	0.521050	24498	26315	25790	23397	0	0	100000
chr22	30800000	30900000	0.502360	0.497640	24997	24979	24785	25239	0	0	100000
chr22	30900000	31000000	0.489190	0.510810	25240	25833	25248	23679	0	0	100000
chr22	31000000	31100000	0.501690	0.498310	24390	24991	24840	25779	0	0	100000
chr22	31100000	31200000	0.531220	0.468780	24999	23484	23394	28123	0	0	100000
chr22	31200000	31300000	0.508210	0.491790	24467	23966	25213	26354	0	0	100000
chr22	31300000	31400000	0.554950	0.445050	29461	23111	21394	26034	0	0	100000
chr22	31400000	31500000	0.501720	0.498280	25267	25221	24607	24905	0	0	100000
chr22	31500000	31600000	0.515320	0.484680	24770	24293	24175	26762	0	0	100000
chr22	31600000	31700000	0.527020	0.472980	25899	23078	24220	26803	0	0	100000
chr22	31700000	31800000	0.526390	0.473610	24999	23923	23438	27640	0	0	100000
chr22	31800000	31900000	0.554470	0.445530	27183	22658	21895	28264	0	0	100000
chr22	31900000	32000000	0.550110	0.449890	25200	22351	22638	29811	0	0	100000
chr22	32000000	32100000	0.502470	0.497530	25608	25552	24201	24639	0	0	100000
chr22	32100000	32200000	0.551180	0.448820	26893	22579	22303	28225	0	0	100000
chr22	32200000	32300000	0.545720	0.454280	25590	22764	22664	28982	0	0	100000
chr22	32300000	32400000	0.518800	0.481200	25025	23278	24842	26855	0	0	100000
chr22	32400000	32500000	0.568470	0.431530	27310	21143	22010	29537	0	0	100000
chr22	32500000	32600000	0.542530	0.457470	26880	23117	22630	27373	0	0	100000
chr22	32600000	32700000	0.569830	0.430170	27669	21445	21572	29314	0	0	100000
chr22	32700000	32800000	0.539810	0.460190	27571	23571	22448	26410	0	0	100000
chr22	32800000	32900000	0.577740	0.422260	28076	20947	21279	29698	0	0	100000
chr22	32900000	33000000	0.533260	0.466740	25678	23503	23171	27648	0	0	100000
chr22	33000000	33100000	0.540130	0.459870	25975	22974	23013	28038	0	0	100000
chr22	33100000	33200000	0.532530	0.467470	26227	23370	23377	27026	0	0	100000
chr22	33200000	33300000	0.539900	0.460100	26713	22686	23324	27277	0	0	100000
chr22	33300000	33400000	0.550930	0.449070	28605	22457	22450	26488	0	0	100000
chr22	33400000	33500000	0.561870	0.438130	27729	22713	21100	28458	0	0	100000
chr22	33500000	33600000	0.597090	0.402910	30368	19797	20494	29341	0	0	100000
chr22	33600000	33700000	0.565900	0.434100	28512	21652	21758	28078	0	0	100000
chr22	33700000	33800000	0.559600	0.440400	27814	22118	21922	28146	0	0	100000
chr22	33800000	33900000	0.556310	0.443690	28224	22453	21916	27407	0	0	100000
chr22	33900000	34000000	0.562500	0.437500	29132	22168	21582	27118	0	0	100000
chr22	34000000	34100000	0.562280	0.437720	30110	22469	21303	26118	0	0	100000
chr22	34100000	34200000	0.555120	0.444880	29466	22938	21550	26046	0	0	100000
chr22	34200000	34300000	0.546710	0.453290	29065	24129	21200	25606	0	0	100000
chr22	34300000	34400000	0.568470	0.431530	28421	21935	21218	28426	0	0	100000
chr22	34400000	34500000	0.581300	0.418700	27329	21226	20644	30801	0	0	100000
chr22	34500000	34600000	0.589730	0.410270	27936	20052	20975	31037	0	0	100000
chr22	34600000	34700000	0.601050	0.398950	29127	19878	20017	30978	0	0	100000
chr22	34700000	34800000	0.594180	0.405820	28120	19980	20602	31298	0	0	100000
chr22	34800000	34900000	0.598500	0.401500	29241	19349	20801	30609	0	0	100000
chr22	34900000	35000000	0.602090	0.397910	27979	19902	19889	32230	0	0	100000
chr22	35000000	35100000	0.580240	0.419760	29130	20984	20992	28894	0	0	100000
chr22	35100000	35200000	0.586300	0.413700	30406	20877	20493	28224	0	0	100000
chr22	35200000	35300000	0.576020	0.423980	30056	22085	20313	27546	0	0	100000
chr22	35300000	35400000	0.563730	0.436270	29802	21959	21668	26571	0	0	100000
chr22	35400000	35500000	0.538430	0.461570	27566	23686	22471	26277	0	0	100000
chr22	35500000	35600000	0.541460	0.458540	28764	23270	22584	25382	0	0	100000
chr22	35600000	35700000	0.561700	0.438300	27210	22320	21510	28960	0	0	100000
chr22	35700000	35800000	0.477850	0.522150	23631	26417	25798	24154	0	0	100000
chr22	35800000	35900000	0.485300	0.514700	23295	25918	25552	25235	0	0	100000
chr22	35900000	36000000	0.491820	0.508180	24387	24989	25829	24795	0	0	100000
chr22	36000000	36100000	0.541950	0.458050	27115	22949	22856	27080	0	0	100000
chr22	36100000	36200000	0.588330	0.411670	30819	20511	20656	28014	0	0	100000
chr22	36200000	36300000	0.605730	0.394270	32977	20329	19098	27596	0	0	100000
chr22	36300000	36400000	0.607010	0.392990	33014	20711	18588	27687	0	0	100000
chr22	36400000	36500000	0.548650	0.451350	27622	23372	21763	27243	0	0	100000
chr22	36500000	36600000	0.527500	0.472500	26408	24533	22717	26342	0	0	100000
chr22	36600000	36700000	0.509520	0.490480	25433	24671	24377	25519	0	0	100000
chr22	36700000	36800000	0.490300	0.509700	26839	26358	24612	22191	0	0	100000
chr22	36800000	36900000	0.487340	0.512660	24499	25520	25746	24235	0	0	100000
chr22	36900000	37000000	0.506680	0.493320	24706	23955	25377	25962	0	0	100000
chr22	37000000	37100000	0.531390	0.468610	25595	23957	22904	27544	0	0	100000
chr22	37100000	37200000	0.505360	0.494640	24407	25058	24406	26129	0	0	100000
chr22	37200000	37300000	0.514930	0.485070	25750	23352	25155	25743	0	0	100000
chr22	37300000	37400000	0.519530	0.480470	25253	24099	23948	26700	0	0	100000
chr22	37400000	37500000	0.454550	0.545450	23248	27126	27419	22207	0	0	100000
chr22	37500000	37600000	0.465640	0.534360	23782	27392	26044	22782	0	0	100000
chr22	37600000	37700000	0.474190	0.525810	24270	26576	26005	23149	0	0	100000
chr22	37700000	37800000	0.431330	0.568670	22073	29986	26881	21060	0	0	100000
chr22	37800000	37900000	0.452620	0.547380	24235	28952	25786	21027	0	0	100000
chr22	37900000	38000000	0.475380	0.524620	24815	26912	25550	22723	0	0	100000
chr22	38000000	38100000	0.448260	0.551740	22187	27460	27714	22639	0	0	100000
chr22	38100000	38200000	0.461130	0.538870	23354	26904	26983	22759	0	0	100000
chr22	38200000	38300000	0.497990	0.502010	24135	24770	25431	25664	0	0	100000
chr22	38300000	38400000	0.456660	0.543340	21277	26315	28019	24389	0	0	100000
chr22	38400000	38500000	0.462000	0.538000	23094	26550	27250	23106	0	0	100000
chr22	38500000	38600000	0.480280	0.519720	26065	24971	27001	21963	0	0	100000
chr22	38600000	38700000	0.462980	0.537020	24112	27139	26563	22186	0	0	100000
chr22	38700000	38800000	0.533030	0.466970	27524	23824	22873	25779	0	0	100000
chr22	38800000	38900000	0.483130	0.516870	24946	26245	25442	23367	0	0	100000
chr22	38900000	39000000	0.566090	0.433910	28591	21857	21534	28018	0	0	100000
chr22	39000000	39100000	0.527240	0.472760	26996	23101	24175	25728	0	0	100000
chr22	39100000	39200000	0.473190	0.526810	22828	26636	26045	24491	0	0	100000
chr22	39200000	39300000	0.499530	0.500470	24217	24626	25421	25736	0	0	100000
chr22	39300000	39400000	0.504730	0.495270	24405	25081	24446	26068	0	0	100000
chr22	39400000	39500000	0.482950	0.517050	24752	25364	26341	23543	0	0	100000
chr22	39500000	39600000	0.504990	0.495010	26866	24808	24693	23633	0	0	100000
chr22	39600000	39700000	0.451330	0.548670	23508	27982	26885	21625	0	0	100000
chr22	39700000	39800000	0.478510	0.521490	23512	26419	25730	24339	0	0	100000
chr22	39800000	39900000	0.459970	0.540030	22295	26547	27456	23702	0	0	100000
chr22	39900000	40000000	0.464880	0.535120	21272	25706	27806	25216	0	0	100000
chr22	40000000	40100000	0.436620	0.563380	20677	27315	29023	22985	0	0	100000
chr22	40100000	40200000	0.570660	0.429340	27698	21723	21211	29368	0	0	100000
chr22	40200000	40300000	0.613100	0.386900	32509	19515	19175	28801	0	0	100000
chr22	40300000	40400000	0.536050	0.463950	27216	23536	22859	26389	0	0	100000
chr22	40400000	40500000	0.546650	0.453350	25232	22370	22965	29433	0	0	100000
chr22	40500000	40600000	0.578660	0.421340	28165	19882	22252	29701	0	0	100000
chr22	40600000	40700000	0.572730	0.427270	27273	20711	22016	30000	0	0	100000
chr22	40700000	40800000	0.556020	0.443980	26723	21625	22773	28879	0	0	100000
chr22	40800000	40900000	0.529590	0.470410	28754	23594	23447	24205	0	0	100000
chr22	40900000	41000000	0.583870	0.416130	31640	21175	20438	26747	0	0	100000
chr22	41000000	41100000	0.531640	0.468360	27234	23611	23225	25930	0	0	100000
chr22	41100000	41200000	0.552440	0.447560	28116	22655	22101	27128	0	0	100000
chr22	41200000	41300000	0.594780	0.405220	30231	20862	19660	29247	0	0	100000
chr22	41300000	41400000	0.546620	0.453380	26441	22322	23016	28221	0	0	100000
chr22	41400000	41500000	0.531000	0.469000	25380	23728	23172	27720	0	0	100000
chr22	41500000	41600000	0.567120	0.432880	27260	21327	21961	29452	0	0	100000
chr22	41600000	41700000	0.471040	0.528960	24083	26557	26339	23021	0	0	100000
chr22	41700000	41800000	0.468530	0.531470	23023	26198	26949	23830	0	0	100000
chr22	41800000	41900000	0.503810	0.496190	24785	24214	25405	25596	0	0	100000
chr22	41900000	42000000	0.463280	0.536720	23735	26540	27132	22593	0	0	100000
chr22	42000000	42100000	0.528640	0.471360	26156	23317	23819	26708	0	0	100000
chr22	42100000	42200000	0.531390	0.468610	24938	23165	23696	28201	0	0	100000
chr22	42200000	42300000	0.516510	0.483490	25374	23010	25339	26277	0	0	100000
chr22	42300000	42400000	0.453360	0.546640	22941	27302	27362	22395	0	0	100000
chr22	42400000	42500000	0.545600	0.454400	25257	22646	22794	29303	0	0	100000
chr22	42500000	42600000	0.506390	0.493610	25598	25069	24292	25041	0	0	100000
chr22	42600000	42700000	0.516280	0.483720	27823	24737	23635	23805	0	0	100000
chr22	42700000	42800000	0.444260	0.555740	23267	27741	27833	21159	0	0	100000
chr22	42800000	42900000	0.488220	0.511780	25040	25426	25752	23782	0	0	100000
chr22	42900000	43000000	0.479920	0.520080	24520	26045	25963	23472	0	0	100000
chr22	43000000	43100000	0.465620	0.534380	23672	26981	26457	22890	0	0	100000
chr22	43100000	43200000	0.484830	0.515170	24738	25917	25600	23745	0	0	100000
chr22	43200000	43300000	0.519510	0.480490	26341	24689	23360	25610	0	0	100000
chr22	43300000	43400000	0.526850	0.473150	28716	24891	22424	23969	0	0	100000
chr22	43400000	43500000	0.488890	0.511110	25490	26608	24503	23399	0	0	100000
chr22	43500000	43600000	0.455850	0.544150	22411	27106	27309	23174	0	0	100000
chr22	43600000	43700000	0.428580	0.571420	21498	29416	27726	21360	0	0	100000
chr22	43700000	43800000	0.498030	0.501970	25130	25005	25192	24673	0	0	100000
chr22	43800000	43900000	0.472560	0.527440	21050	24271	28473	26206	0	0	100000
chr22	43900000	44000000	0.530060	0.469940	27854	23403	23591	25152	0	0	100000
chr22	44000000	44100000	0.577340	0.422660	31201	20952	21314	26533	0	0	100000
chr22	44100000	44200000	0.582310	0.417690	31829	21292	20477	26402	0	0	100000
chr22	44200000	44300000	0.476510	0.523490	24944	27059	25290	22707	0	0	100000
chr22	44300000	44400000	0.506110	0.493890	23659	24402	24987	26952	0	0	100000
chr22	44400000	44500000	0.494230	0.505770	23170	24724	25853	26253	0	0	100000
chr22	44500000	44600000	0.482220	0.517780	22386	25649	26129	25836	0	0	100000
chr22	44600000	44700000	0.502480	0.497520	24511	25162	24590	25737	0	0	100000
chr22	44700000	44800000	0.454370	0.545630	22790	26992	27571	22647	0	0	100000
chr22	44800000	44900000	0.510780	0.489220	24741	24800	24122	26337	0	0	100000
chr22	44900000	45000000	0.507370	0.492630	26741	24822	24441	23996	0	0	100000
chr22	45000000	45100000	0.464430	0.535570	24909	25471	28086	21534	0	0	100000
chr22	45100000	45200000	0.463630	0.536370	21854	26576	27061	24509	0	0	100000
chr22	45200000	45300000	0.490140	0.509860	23941	25646	25340	25073	0	0	100000
chr22	45300000	45400000	0.473940	0.526060	24771	27170	25436	22623	0	0	100000
chr22	45400000	45500000	0.489140	0.510860	25071	25647	25439	23843	0	0	100000
chr22	45500000	45600000	0.548990	0.451010	28019	22644	22457	26880	0	0	100000
chr22	45600000	45700000	0.471870	0.528130	24479	26898	25915	22708	0	0	100000
chr22	45700000	45800000	0.565830	0.434170	27507	21588	21829	29076	0	0	100000
chr22	45800000	45900000	0.512290	0.487710	25942	24557	24214	25287	0	0	100000
chr22	45900000	46000000	0.472120	0.527880	22939	25571	27217	24273	0	0	100000
chr22	46000000	46100000	0.547390	0.452610	25446	22373	22888	29293	0	0	100000
chr22	46100000	46200000	0.600450	0.399550	27416	19401	20554	32629	0	0	100000
chr22	46200000	46300000	0.521400	0.478600	26414	24160	23700	25726	0	0	100000
chr22	46300000	46400000	0.404210	0.595790	20715	29978	29601	19706	0	0	100000
chr22	46400000	46500000	0.456040	0.543960	22013	27041	27355	23591	0	0	100000
chr22	46500000	46600000	0.472460	0.527540	23954	25990	26764	23292	0	0	100000
chr22	46600000	46700000	0.501230	0.498770	24302	25195	24682	25821	0	0	100000
chr22	46700000	46800000	0.464570	0.535430	23090	26357	27186	23367	0	0	100000
chr22	46800000	46900000	0.470940	0.529060	25383	27193	25713	21711	0	0	100000
chr22	46900000	47000000	0.451370	0.548630	22877	27577	27286	22260	0	0	100000
chr22	47000000	47100000	0.431560	0.568440	19548	27427	29417	23608	0	0	100000
chr22	47100000	47200000	0.488340	0.511660	24098	24468	26698	24736	0	0	100000
chr22	47200000	47300000	0.537530	0.462470	24696	21477	24770	29057	0	0	100000
chr22	47300000	47400000	0.526530	0.473470	24203	22489	24858	28450	0	0	100000
chr22	47400000	47500000	0.493560	0.506440	23738	24390	26254	25618	0	0	100000
chr22	47500000	47600000	0.460460	0.539540	23020	26484	27470	23026	0	0	100000
chr22	47600000	47700000	0.511270	0.488730	23857	24703	24170	27270	0	0	100000
chr22	47700000	47800000	0.517200	0.482800	23499	24416	23864	28221	0	0	100000
chr22	47800000	47900000	0.550540	0.449460	29096	22717	22229	25958	0	0	100000
chr22	47900000	48000000	0.549200	0.450800	26951	22274	22806	27969	0	0	100000
chr22	48000000	48100000	0.539530	0.460470	26511	22770	23277	27442	0	0	100000
chr22	48100000	48200000	0.557460	0.442540	28503	21700	22554	27243	0	0	100000
chr22	48200000	48300000	0.554540	0.445460	27093	22142	22404	28361	0	0	100000
chr22	48300000	48400000	0.570010	0.429990	28062	21884	21115	28939	0	0	100000
chr22	48400000	48500000	0.534910	0.465090	26774	22678	23831	26717	0	0	100000
chr22	48500000	48600000	0.542940	0.457060	27565	23165	22541	26729	0	0	100000
chr22	48600000	48700000	0.524770	0.475230	28462	23739	23784	24015	0	0	100000
chr22	48700000	48800000	0.493350	0.506650	26169	25572	25093	23166	0	0	100000
chr22	48800000	48900000	0.492920	0.507080	24234	25370	25338	25058	0	0	100000
chr22	48900000	49000000	0.429310	0.570690	20666	27768	29301	22265	0	0	100000
chr22	49000000	49100000	0.433010	0.566990	19897	27656	29043	23404	0	0	100000
chr22	49100000	49200000	0.495250	0.504750	24272	24972	25503	25253	0	0	100000
chr22	49200000	49300000	0.485700	0.514300	23890	26356	25074	24680	0	0	100000
chr22	49300000	49400000	0.539300	0.460700	25880	23640	22430	28050	0	0	100000
chr22	49400000	49500000	0.475940	0.524060	23309	26201	26205	24285	0	0	100000
chr22	49500000	49600000	0.486630	0.513370	23963	26052	25285	24700	0	0	100000
chr22	49600000	49700000	0.501650	0.498350	25720	24772	25063	24445	0	0	100000
chr22	49700000	49800000	0.517960	0.482040	26132	24022	24182	25664	0	0	100000
chr22	49800000	49900000	0.517660	0.482340	26418	24012	24222	25348	0	0	100000
chr22	49900000	50000000	0.489210	0.510790	25632	26368	24711	23289	0	0	100000
chr22	50000000	50100000	0.462310	0.537690	24861	26690	27079	21370	0	0	100000
chr22	50100000	50200000	0.472580	0.527420	24891	27779	24963	22367	0	0	100000
chr22	50200000	50300000	0.500200	0.499800	25141	24942	25038	24879	0	0	100000
chr22	50300000	50400000	0.248500	0.399270	12614	19695	20232	12236	35223	0	100000
chr22	50400000	50500000	0.388810	0.463420	20301	23164	23178	18580	14777	0	100000
chr22	50500000	50600000	0.505850	0.494150	24272	24217	25198	26313	0	0	100000
chr22	50600000	50700000	0.397220	0.602780	20431	29886	30392	19291	0	0	100000
chr22	50700000	50800000	0.407850	0.592150	19367	30241	28974	21418	0	0	100000
chr22	50800000	50900000	0.475880	0.524120	23564	25092	27320	24024	0	0	100000
chr22	50900000	51000000	0.427900	0.572100	21625	29409	27801	21165	0	0	100000
chr22	51000000	51100000	0.479850	0.520150	23579	25015	27000	24406	0	0	100000
chr22	51100000	51200000	0.467030	0.532970	21133	25630	27667	25570	0	0	100000
chr22	51200000	51300000	0.246370	0.199290	11915	9801	10128	12722	55434	0	100000
chr22	51300000	51304566	0.000000	0.000000	0	0	0	0	4566	0	4566
chr21	0	100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	100000	200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	200000	300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	300000	400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	400000	500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	500000	600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	600000	700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	700000	800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	800000	900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	900000	1000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1000000	1100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1100000	1200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1200000	1300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1300000	1400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1400000	1500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1500000	1600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1600000	1700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1700000	1800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1800000	1900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	1900000	2000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2000000	2100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2100000	2200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2200000	2300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2300000	2400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2400000	2500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2500000	2600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2600000	2700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2700000	2800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2800000	2900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	2900000	3000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3000000	3100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3100000	3200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3200000	3300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3300000	3400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3400000	3500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3500000	3600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3600000	3700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3700000	3800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3800000	3900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	3900000	4000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4000000	4100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4100000	4200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4200000	4300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4300000	4400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4400000	4500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4500000	4600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4600000	4700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4700000	4800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4800000	4900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	4900000	5000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	5000000	5100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	5100000	5200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	5200000	5300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr21	5300000	5400000	0.000000	0.000000	0	0	0	0	100000	0	100000
